500	2.693342
545	2.394143
590	2.135449
635	1.91085
680	1.715088
725	1.54383
770	1.393481
815	1.26105
860	1.144031
905	1.04032
950	0.9481381
995	0.8659802
1040	0.7925646
1085	0.7267969
1130	0.6677396
1175	0.6145865
1220	0.5666422
1265	0.5233052
1310	0.4840534
1355	0.4484325
1400	0.4160463
1445	0.3865479
1490	0.3596333
1535	0.335035
1580	0.3125174
1625	0.2918726
1670	0.2729161
1715	0.2554847
1760	0.2394332
1805	0.2246322
1850	0.2109664
1895	0.1983325
1940	0.1866383
1985	0.1758009
2030	0.1657458
2075	0.1564061
2120	0.1477213
2165	0.1396371
2210	0.1321039
2255	0.1250774
2300	0.1185169
2345	0.1123857
2390	0.1066506
2435	0.1012809
2480	0.09624913
2525	0.0915299
2570	0.08710014
2615	0.0829387
2660	0.07902625
2705	0.07534504
2750	0.07187881
2795	0.06861258
2840	0.06553262
2885	0.06262626
2930	0.05988184
2975	0.0572886
3020	0.0548366
3065	0.05251667
3110	0.05032032
3155	0.0482397
3200	0.04626752
3245	0.04439703
3290	0.04262198
3335	0.04093655
3380	0.03933532
3425	0.03781328
3470	0.03636574
3515	0.03498834
3560	0.03367702
3605	0.03242798
3650	0.03123769
3695	0.03010284
3740	0.02902034
3785	0.0279873
3830	0.02700101
3875	0.02605893
3920	0.0251587
3965	0.02429809
4010	0.023475
4055	0.02268748
4100	0.02193369
4145	0.02121188
4190	0.02052044
4235	0.01985783
4280	0.01922261
4325	0.01861342
4370	0.01802898
4415	0.01746808
4460	0.01692959
4505	0.01641243
4550	0.01591557
4595	0.01543808
4640	0.01497903
4685	0.01453758
4730	0.01411291
4775	0.01370425
4820	0.01331089
4865	0.01293212
4910	0.0125673
4955	0.01221582
5000	0.01187707
